alocacao_id,auditor_id,projeto_id,nivel_num,anos_experiencia,n_skills_auditor,n_setores_exp,n_certificacoes,disponibilidade_pct,ingles,espanhol,performance_media,complexidade_num,nivel_min_num,n_skills_requeridas,n_certs_requeridas,duracao_dias,ingles_requerido,nivel_gap,skills_overlap,skills_match_pct,nivel_match,setor_match,cert_match,fit_score,aud_skill_IFRS,req_skill_IFRS,match_skill_IFRS,aud_skill_USGAAP,req_skill_USGAAP,match_skill_USGAAP,aud_skill_BRGAAP,req_skill_BRGAAP,match_skill_BRGAAP,aud_skill_SOX,req_skill_SOX,match_skill_SOX,aud_skill_COSO,req_skill_COSO,match_skill_COSO,aud_skill_CISA,req_skill_CISA,match_skill_CISA,aud_skill_ISO27001,req_skill_ISO27001,match_skill_ISO27001,aud_skill_Auditoria_Financeira,req_skill_Auditoria_Financeira,match_skill_Auditoria_Financeira,aud_skill_Auditoria_Operacional,req_skill_Auditoria_Operacional,match_skill_Auditoria_Operacional,aud_skill_Auditoria_TI,req_skill_Auditoria_TI,match_skill_Auditoria_TI,aud_skill_Auditoria_Fiscal,req_skill_Auditoria_Fiscal,match_skill_Auditoria_Fiscal,aud_skill_Auditoria_Compliance,req_skill_Auditoria_Compliance,match_skill_Auditoria_Compliance,aud_skill_Forensics_Antilavagem,req_skill_Forensics_Antilavagem,match_skill_Forensics_Antilavagem,aud_skill_ESG_Sustentabilidade,req_skill_ESG_Sustentabilidade,match_skill_ESG_Sustentabilidade,aud_skill_Gestao_Riscos,req_skill_Gestao_Riscos,match_skill_Gestao_Riscos,aud_cert_CPA,req_cert_CPA,aud_cert_CIA,req_cert_CIA,aud_cert_CISA,req_cert_CISA,aud_cert_CFE,req_cert_CFE,aud_cert_CRC,req_cert_CRC,aud_cert_ACCA,req_cert_ACCA,aud_cert_CFA,req_cert_CFA
ALOC-00898,AUD-0020,PRJ-0010,3,14,8,2,4,54.1,0,1,4.32,3,3,7,3,91,1,0,4,0.5714,1.0,0.0,0.6667,0.5227,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0
ALOC-00899,AUD-0191,PRJ-0204,4,23,12,1,3,28.7,1,1,4.91,0,1,2,0,12,1,3,2,1.0,0.85,0.0,1.0,0.7989,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
ALOC-00900,AUD-0012,PRJ-0142,3,13,8,2,4,72.5,1,0,3.9,0,0,2,0,18,0,3,1,0.5,0.85,0.0,1.0,0.5991,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
ALOC-00901,AUD-0084,PRJ-0175,1,6,7,3,0,55.9,0,0,2.94,1,1,5,1,69,0,0,2,0.4,1.0,0.0,0.0,0.4648,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ALOC-00902,AUD-0063,PRJ-0026,3,14,11,1,2,10.8,1,0,3.97,1,2,5,1,18,0,1,5,1.0,0.95,0.0,0.0,0.6767,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
ALOC-00903,AUD-0114,PRJ-0046,2,6,9,1,2,27.8,1,0,3.63,1,2,4,1,13,0,0,3,0.75,1.0,1.0,0.0,0.688,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
ALOC-00904,AUD-0142,PRJ-0247,0,2,5,2,0,92.7,1,0,2.45,0,1,3,0,8,0,-1,1,0.3333,0.6,0.0,1.0,0.4728,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALOC-00905,AUD-0152,PRJ-0123,4,21,10,4,3,63.5,1,0,3.88,1,2,4,1,18,0,2,3,0.75,0.9,1.0,0.0,0.6885,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
ALOC-00906,AUD-0141,PRJ-0241,0,3,2,2,0,9.4,1,0,2.93,0,0,4,0,10,0,0,0,0.0,1.0,0.0,1.0,0.3761,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALOC-00907,AUD-0118,PRJ-0062,1,3,6,2,1,60.5,1,1,3.35,1,1,4,1,12,0,0,3,0.75,1.0,0.0,0.0,0.6017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
ALOC-00908,AUD-0083,PRJ-0116,4,22,13,2,5,61.0,1,0,5.0,1,1,4,1,17,1,3,3,0.75,0.85,0.0,0.0,0.5428,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0
ALOC-00909,AUD-0086,PRJ-0135,1,5,4,3,1,25.2,1,0,2.47,0,0,4,0,6,0,1,1,0.25,0.95,0.0,1.0,0.4714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ALOC-00910,AUD-0023,PRJ-0094,2,8,7,2,3,16.1,1,1,3.32,1,2,4,1,18,0,0,2,0.5,1.0,0.0,1.0,0.6191,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
ALOC-00911,AUD-0035,PRJ-0068,1,5,5,1,1,54.0,1,1,2.9,0,1,3,0,14,0,0,2,0.6667,1.0,0.0,1.0,0.6799,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ALOC-00912,AUD-0016,PRJ-0231,1,1,4,1,0,50.7,0,1,3.54,2,2,6,2,25,1,-1,3,0.5,0.6,0.0,0.0,0.3367,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
ALOC-00913,AUD-0149,PRJ-0146,1,6,4,2,0,28.5,1,0,3.45,1,2,3,1,20,0,-1,2,0.6667,0.6,1.0,0.0,0.6324,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ALOC-00914,AUD-0134,PRJ-0012,1,2,7,3,2,82.4,1,1,3.76,2,3,4,2,43,1,-2,1,0.25,0.2,0.0,0.0,0.2621,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
ALOC-00915,AUD-0065,PRJ-0179,0,0,2,2,1,36.3,0,0,2.75,0,0,3,0,9,0,0,0,0.0,1.0,0.0,1.0,0.4425,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ALOC-00916,AUD-0024,PRJ-0182,0,2,4,1,1,83.4,1,0,3.06,2,3,4,2,21,1,-3,1,0.25,0.0,0.0,0.5,0.3025,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
ALOC-00917,AUD-0131,PRJ-0258,2,8,9,4,2,30.5,1,0,3.84,1,2,3,1,13,1,0,3,1.0,1.0,0.0,0.0,0.657,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
ALOC-00918,AUD-0062,PRJ-0004,0,0,5,1,0,90.4,1,1,2.96,3,3,7,3,46,1,-3,3,0.4286,0.0,0.0,0.0,0.274,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
ALOC-00919,AUD-0014,PRJ-0147,3,15,8,4,2,22.4,1,0,4.01,1,1,3,1,8,0,2,2,0.6667,0.9,0.0,0.0,0.4907,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
ALOC-00920,AUD-0030,PRJ-0004,3,11,10,1,2,18.9,1,0,4.13,3,3,7,3,46,1,0,4,0.5714,1.0,0.0,0.3333,0.5416,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0
ALOC-00921,AUD-0129,PRJ-0094,0,0,4,2,0,32.7,0,1,3.19,1,2,4,1,18,0,-2,1,0.25,0.2,0.0,0.0,0.227,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ALOC-00922,AUD-0155,PRJ-0040,1,3,7,1,0,48.8,1,1,4.05,2,2,5,2,35,1,-1,2,0.4,0.6,0.0,0.0,0.3837,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
ALOC-00923,AUD-0101,PRJ-0224,1,5,5,2,0,75.5,0,0,2.89,1,2,4,1,10,1,-1,1,0.25,0.6,0.0,0.0,0.2007,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ALOC-00924,AUD-0133,PRJ-0241,2,9,6,1,2,15.2,0,0,3.75,0,0,4,0,10,0,2,1,0.25,0.9,0.0,1.0,0.5244,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ALOC-00925,AUD-0158,PRJ-0282,3,16,11,3,3,46.3,1,0,4.74,0,1,4,0,13,1,2,4,1.0,0.9,0.0,1.0,0.8046,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
ALOC-00926,AUD-0166,PRJ-0255,2,8,7,4,1,37.2,1,0,4.16,0,0,2,0,13,0,2,0,0.0,0.9,0.0,1.0,0.4232,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ALOC-00927,AUD-0036,PRJ-0257,2,9,8,3,3,81.0,1,0,3.43,2,3,6,2,35,1,-1,2,0.3333,0.6,1.0,0.5,0.5793,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0
ALOC-00928,AUD-0087,PRJ-0249,2,9,6,4,3,36.3,1,0,3.83,2,3,6,2,20,1,-1,1,0.1667,0.6,0.0,0.5,0.3633,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0
ALOC-00929,AUD-0122,PRJ-0277,0,3,3,1,1,33.1,1,1,2.53,1,1,3,1,21,0,-1,0,0.0,0.6,0.0,0.0,0.1448,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
ALOC-00930,AUD-0151,PRJ-0269,2,10,9,1,2,52.8,1,1,3.45,1,2,3,1,20,0,0,3,1.0,1.0,0.0,1.0,0.8335,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
ALOC-00931,AUD-0181,PRJ-0182,1,4,7,2,1,50.3,0,0,3.73,2,3,4,2,21,1,-2,2,0.5,0.2,0.0,0.0,0.3208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
ALOC-00932,AUD-0016,PRJ-0261,1,1,4,1,0,50.7,0,1,3.54,1,1,3,1,22,0,0,1,0.3333,1.0,0.0,0.0,0.4276,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ALOC-00933,AUD-0179,PRJ-0135,3,14,10,1,3,80.7,1,0,4.06,0,0,4,0,6,0,3,2,0.5,0.85,0.0,1.0,0.6047,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ALOC-00934,AUD-0026,PRJ-0177,3,12,10,2,2,66.5,0,0,4.18,1,2,4,1,16,0,1,2,0.5,0.95,0.0,0.0,0.4415,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
ALOC-00935,AUD-0129,PRJ-0014,0,0,4,2,0,32.7,0,1,3.19,1,2,4,1,27,0,-2,1,0.25,0.2,0.0,0.0,0.2327,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ALOC-00936,AUD-0185,PRJ-0245,4,22,12,3,3,82.0,1,0,4.84,1,1,3,1,16,0,3,2,0.6667,0.85,1.0,1.0,0.8203,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
ALOC-00937,AUD-0002,PRJ-0167,0,1,2,2,0,30.2,1,1,2.83,2,3,4,2,44,1,-3,0,0.0,0.0,0.0,0.0,0.0852,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
ALOC-00938,AUD-0142,PRJ-0262,0,2,5,2,0,92.7,1,0,2.45,1,1,4,1,18,0,-1,2,0.5,0.6,0.0,0.0,0.3972,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ALOC-00939,AUD-0194,PRJ-0229,0,0,5,2,0,41.0,1,1,3.49,1,1,5,1,14,0,-1,3,0.6,0.6,1.0,0.0,0.5746,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ALOC-00940,AUD-0112,PRJ-0102,1,4,6,1,1,80.3,0,0,3.77,2,3,6,2,46,1,-2,1,0.1667,0.2,0.0,0.5,0.2094,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
ALOC-00941,AUD-0029,PRJ-0017,0,0,2,2,1,30.9,0,0,3.26,1,2,5,1,17,0,-2,2,0.4,0.2,0.0,0.0,0.2927,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
ALOC-00942,AUD-0025,PRJ-0189,1,5,6,2,2,14.3,0,0,3.44,2,2,5,2,37,1,-1,2,0.4,0.6,0.0,0.5,0.3279,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
ALOC-00943,AUD-0194,PRJ-0071,0,0,5,2,0,41.0,1,1,3.49,2,2,5,2,38,1,-2,2,0.4,0.2,0.0,0.0,0.2411,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
ALOC-00944,AUD-0134,PRJ-0157,1,2,7,3,2,82.4,1,1,3.76,2,3,4,2,23,1,-2,2,0.5,0.2,0.0,1.0,0.5065,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
ALOC-00945,AUD-0147,PRJ-0165,4,23,13,2,3,69.8,1,1,4.05,2,2,6,2,61,1,2,5,0.8333,0.9,0.0,0.0,0.5707,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1
ALOC-00946,AUD-0125,PRJ-0156,1,5,4,1,1,92.3,1,1,3.24,3,4,6,3,58,1,-3,1,0.1667,0.0,0.0,0.3333,0.2252,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
ALOC-00947,AUD-0131,PRJ-0046,2,8,9,4,2,30.5,1,0,3.84,1,2,4,1,13,0,0,1,0.25,1.0,1.0,0.0,0.5508,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
ALOC-00948,AUD-0044,PRJ-0253,3,15,8,4,4,57.4,1,0,4.86,2,2,4,2,25,1,1,3,0.75,0.95,0.0,0.5,0.7279,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1
ALOC-00949,AUD-0081,PRJ-0149,1,6,6,2,1,36.3,1,0,3.22,2,2,6,2,31,1,-1,1,0.1667,0.6,0.0,0.5,0.3381,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
ALOC-00950,AUD-0076,PRJ-0291,1,5,7,1,1,36.2,1,0,3.6,2,3,5,2,20,1,-2,2,0.4,0.2,0.0,0.0,0.2638,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
ALOC-00951,AUD-0010,PRJ-0230,0,2,4,1,1,65.3,1,1,2.74,2,2,5,2,27,1,-2,2,0.4,0.2,0.0,0.5,0.4075,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
ALOC-00952,AUD-0126,PRJ-0053,1,2,4,3,1,90.1,1,1,3.47,0,1,3,0,14,0,0,1,0.3333,1.0,0.0,1.0,0.5641,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ALOC-00953,AUD-0110,PRJ-0228,2,12,8,1,2,42.3,0,0,3.44,1,2,4,1,10,0,0,1,0.25,1.0,0.0,1.0,0.5346,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
ALOC-00954,AUD-0173,PRJ-0195,0,0,5,1,0,18.0,0,0,2.94,1,1,3,1,27,0,-1,2,0.6667,0.6,1.0,0.0,0.6152,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ALOC-00955,AUD-0130,PRJ-0181,1,4,6,3,2,18.7,1,0,3.09,1,1,3,1,31,0,0,2,0.6667,1.0,1.0,0.0,0.6646,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
ALOC-00956,AUD-0092,PRJ-0267,1,6,6,1,1,32.6,1,0,2.53,2,2,4,2,31,1,-1,1,0.25,0.6,0.0,0.0,0.2396,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
ALOC-00957,AUD-0172,PRJ-0110,2,10,7,2,1,9.9,1,0,3.78,3,4,7,3,50,1,-2,3,0.4286,0.2,0.0,0.3333,0.3408,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
ALOC-00958,AUD-0100,PRJ-0251,2,6,6,3,1,61.5,1,0,3.83,2,2,4,2,26,1,0,3,0.75,1.0,0.0,0.5,0.6875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
ALOC-00959,AUD-0038,PRJ-0128,1,4,6,3,1,85.0,1,1,3.54,0,0,3,0,21,0,1,2,0.6667,0.95,0.0,1.0,0.7033,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ALOC-00960,AUD-0014,PRJ-0264,3,15,8,4,2,22.4,1,0,4.01,0,0,4,0,14,0,3,0,0.0,0.85,0.0,1.0,0.4117,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
ALOC-00961,AUD-0048,PRJ-0246,1,4,4,2,1,21.3,1,0,3.08,1,1,3,1,11,0,0,1,0.3333,1.0,0.0,0.0,0.3416,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
ALOC-00962,AUD-0097,PRJ-0106,2,7,7,4,2,55.5,1,1,3.31,0,0,4,0,17,0,2,3,0.75,0.9,1.0,1.0,0.8578,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
